#orth_id	category	organism(s)
SinMel13666	unique	M268
SinMel13668	unique	M268
SinMel13669	unique	M268
SinMel13670	unique	M268
SinMel13671	unique	M268
SinMel13672	unique	M268
SinMel13673	unique	M268
SinMel13674	unique	M268
SinMel13677	unique	M268
SinMel13678	unique	M268
SinMel13679	unique	M268
SinMel13680	unique	M268
SinMel13684	unique	M268
SinMel13685	unique	M268
SinMel13686	unique	M268
SinMel13690	unique	M268
SinMel13691	unique	M268
SinMel13694	unique	CCNWSX0020
SinMel13695	unique	CCNWSX0020
SinMel13697	unique	CCNWSX0020
SinMel13698	unique	CCNWSX0020
SinMel13699	unique	CCNWSX0020
SinMel13701	unique	CCNWSX0020
SinMel13712	unique	CCNWSX0020
SinMel13722	unique	CCNWSX0020
SinMel13723	unique	CCNWSX0020
SinMel13726	unique	CCNWSX0020
SinMel13727	unique	CCNWSX0020
SinMel13728	unique	CCNWSX0020
SinMel13729	unique	CCNWSX0020
SinMel13730	unique	CCNWSX0020
SinMel13731	unique	CCNWSX0020
SinMel13732	unique	CCNWSX0020
SinMel13733	unique	CCNWSX0020
SinMel13735	unique	CCNWSX0020
SinMel13736	unique	CCNWSX0020
SinMel13737	unique	CCNWSX0020
SinMel13738	unique	CCNWSX0020
SinMel13739	unique	CCNWSX0020
SinMel13740	unique	CCNWSX0020
SinMel13741	unique	CCNWSX0020
SinMel13743	unique	CCNWSX0020
SinMel13744	unique	CCNWSX0020
SinMel13745	unique	CCNWSX0020
SinMel13746	unique	CCNWSX0020
SinMel13747	unique	CCNWSX0020
SinMel13748	unique	CCNWSX0020
SinMel13749	unique	CCNWSX0020
SinMel13750	unique	CCNWSX0020
SinMel13751	unique	CCNWSX0020
SinMel13752	unique	CCNWSX0020
SinMel13753	unique	CCNWSX0020
SinMel13754	unique	CCNWSX0020
SinMel13755	unique	CCNWSX0020
SinMel13756	unique	CCNWSX0020
SinMel13757	unique	CCNWSX0020
SinMel13758	unique	CCNWSX0020
SinMel13759	unique	CCNWSX0020
SinMel13761	unique	CCNWSX0020
SinMel13764	unique	CCNWSX0020
SinMel13765	unique	CCNWSX0020
SinMel13766	unique	CCNWSX0020
SinMel13767	unique	CCNWSX0020
SinMel13768	unique	CCNWSX0020
SinMel13772	unique	CCNWSX0020
SinMel13773	unique	CCNWSX0020
SinMel13774	unique	CCNWSX0020
SinMel13775	unique	CCNWSX0020
SinMel13776	unique	CCNWSX0020
SinMel13777	unique	CCNWSX0020
SinMel13780	unique	CCNWSX0020
SinMel13781	unique	CCNWSX0020
SinMel13782	unique	CCNWSX0020
SinMel13783	unique	CCNWSX0020
SinMel13784	unique	CCNWSX0020
SinMel13785	unique	CCNWSX0020
SinMel13786	unique	CCNWSX0020
SinMel13787	unique	CCNWSX0020
SinMel13788	unique	CCNWSX0020
SinMel13789	unique	CCNWSX0020
SinMel13790	unique	CCNWSX0020
SinMel13803	unique	CCNWSX0020
SinMel13807	unique	CCNWSX0020
SinMel13808	unique	CCNWSX0020
SinMel13809	unique	CCNWSX0020
SinMel13810	unique	CCNWSX0020
SinMel13811	unique	CCNWSX0020
SinMel13812	unique	CCNWSX0020
SinMel13813	unique	CCNWSX0020
SinMel13814	unique	CCNWSX0020
SinMel13815	unique	CCNWSX0020
SinMel13816	unique	CCNWSX0020
SinMel13817	unique	CCNWSX0020
SinMel13819	unique	CCNWSX0020
SinMel13820	unique	CCNWSX0020
SinMel13821	unique	CCNWSX0020
SinMel13822	unique	CCNWSX0020
SinMel13823	unique	CCNWSX0020
SinMel13824	unique	CCNWSX0020
SinMel13825	unique	CCNWSX0020
SinMel13826	unique	CCNWSX0020
SinMel13830	unique	CCNWSX0020
SinMel13831	unique	CCNWSX0020
SinMel13832	unique	CCNWSX0020
SinMel13833	unique	CCNWSX0020
SinMel13834	unique	CCNWSX0020
SinMel13835	unique	CCNWSX0020
SinMel13836	unique	CCNWSX0020
SinMel13837	unique	CCNWSX0020
SinMel13838	unique	CCNWSX0020
SinMel13839	unique	CCNWSX0020
SinMel13840	unique	CCNWSX0020
SinMel13841	unique	CCNWSX0020
SinMel13842	unique	CCNWSX0020
SinMel13843	unique	CCNWSX0020
SinMel13845	unique	CCNWSX0020
SinMel13846	unique	CCNWSX0020
SinMel13847	unique	CCNWSX0020
SinMel13848	unique	CCNWSX0020
SinMel13849	unique	CCNWSX0020
SinMel13850	unique	CCNWSX0020
SinMel13851	unique	CCNWSX0020
SinMel13852	unique	CCNWSX0020
SinMel13853	unique	CCNWSX0020
SinMel13854	unique	CCNWSX0020
SinMel13855	unique	CCNWSX0020
SinMel13856	unique	CCNWSX0020
SinMel13857	unique	CCNWSX0020
SinMel13859	unique	CCNWSX0020
SinMel13860	unique	CCNWSX0020
SinMel13861	unique	CCNWSX0020
SinMel13862	unique	CCNWSX0020
SinMel13863	unique	CCNWSX0020
SinMel13864	unique	CCNWSX0020
SinMel13865	unique	CCNWSX0020
SinMel13866	unique	CCNWSX0020
SinMel13867	unique	CCNWSX0020
SinMel13868	unique	CCNWSX0020
SinMel13869	unique	CCNWSX0020
SinMel13870	unique	CCNWSX0020
SinMel13871	unique	CCNWSX0020
SinMel13872	unique	CCNWSX0020
SinMel13873	unique	CCNWSX0020
SinMel13874	unique	CCNWSX0020
SinMel13877	unique	CCNWSX0020
SinMel13878	unique	CCNWSX0020
SinMel13879	unique	CCNWSX0020
SinMel13880	unique	CCNWSX0020
SinMel13881	unique	CCNWSX0020
SinMel13882	unique	CCNWSX0020
SinMel13883	unique	CCNWSX0020
SinMel13884	unique	CCNWSX0020
SinMel13885	unique	CCNWSX0020
SinMel13886	unique	CCNWSX0020
SinMel13887	unique	CCNWSX0020
SinMel13888	unique	CCNWSX0020
SinMel13889	unique	CCNWSX0020
SinMel13890	unique	CCNWSX0020
SinMel13892	unique	CCNWSX0020
SinMel13893	unique	CCNWSX0020
SinMel13894	unique	CCNWSX0020
SinMel13895	unique	CCNWSX0020
SinMel13897	unique	CCNWSX0020
SinMel13898	unique	CCNWSX0020
SinMel13899	unique	CCNWSX0020
SinMel13900	unique	CCNWSX0020
SinMel13904	unique	CCNWSX0020
SinMel13905	unique	CCNWSX0020
SinMel13906	unique	CCNWSX0020
SinMel13907	unique	CCNWSX0020
SinMel13908	unique	CCNWSX0020
SinMel13909	unique	CCNWSX0020
SinMel13911	unique	CCNWSX0020
SinMel13912	unique	CCNWSX0020
SinMel13913	unique	CCNWSX0020
SinMel13914	unique	CCNWSX0020
SinMel13915	unique	CCNWSX0020
SinMel13916	unique	CCNWSX0020
SinMel13917	unique	CCNWSX0020
SinMel13918	unique	CCNWSX0020
SinMel13919	unique	CCNWSX0020
SinMel13920	unique	CCNWSX0020
SinMel13921	unique	CCNWSX0020
SinMel13922	unique	CCNWSX0020
SinMel13923	unique	CCNWSX0020
SinMel13924	unique	CCNWSX0020
SinMel13925	unique	CCNWSX0020
SinMel13927	unique	CCNWSX0020
SinMel13929	unique	CCNWSX0020
SinMel13932	unique	CCNWSX0020
SinMel13933	unique	CCNWSX0020
SinMel13934	unique	CCNWSX0020
SinMel13935	unique	CCNWSX0020
SinMel13936	unique	CCNWSX0020
SinMel13937	unique	CCNWSX0020
SinMel13938	unique	CCNWSX0020
SinMel13945	unique	CCNWSX0020
SinMel13946	unique	CCNWSX0020
SinMel13950	unique	CCNWSX0020
SinMel13951	unique	CCNWSX0020
SinMel13954	unique	CCNWSX0020
SinMel13955	unique	CCNWSX0020
SinMel13956	unique	CCNWSX0020
SinMel13957	unique	CCNWSX0020
SinMel13958	unique	CCNWSX0020
SinMel13970	unique	CCNWSX0020
SinMel13971	unique	CCNWSX0020
SinMel13973	unique	CCNWSX0020
SinMel13975	unique	CCNWSX0020
SinMel13976	unique	CCNWSX0020
SinMel13977	unique	CCNWSX0020
SinMel13979	unique	CCNWSX0020
SinMel13980	unique	CCNWSX0020
SinMel13981	unique	CCNWSX0020
SinMel13982	unique	CCNWSX0020
SinMel13983	unique	CCNWSX0020
SinMel13984	unique	CCNWSX0020
SinMel13985	unique	CCNWSX0020
SinMel13986	unique	CCNWSX0020
SinMel13989	unique	CCNWSX0020
SinMel13990	unique	CCNWSX0020
SinMel13991	unique	CCNWSX0020
SinMel13992	unique	CCNWSX0020
SinMel13993	unique	CCNWSX0020
SinMel13994	unique	CCNWSX0020
SinMel13995	unique	CCNWSX0020
SinMel13996	unique	CCNWSX0020
SinMel13997	unique	CCNWSX0020
SinMel13998	unique	CCNWSX0020
SinMel13999	unique	CCNWSX0020
SinMel14000	unique	CCNWSX0020
SinMel14001	unique	CCNWSX0020
SinMel14002	unique	CCNWSX0020
SinMel14003	unique	CCNWSX0020
SinMel14004	unique	CCNWSX0020
SinMel14006	unique	CCNWSX0020
SinMel14007	unique	CCNWSX0020
SinMel14008	unique	CCNWSX0020
SinMel14009	unique	CCNWSX0020
SinMel14016	unique	CCNWSX0020
SinMel14017	unique	CCNWSX0020
SinMel14018	unique	CCNWSX0020
SinMel14019	unique	CCNWSX0020
SinMel14020	unique	CCNWSX0020
SinMel14021	unique	CCNWSX0020
SinMel14022	unique	CCNWSX0020
SinMel14023	unique	CCNWSX0020
SinMel14024	unique	CCNWSX0020
SinMel14025	unique	CCNWSX0020
SinMel14029	unique	CCNWSX0020
SinMel14030	unique	CCNWSX0020
SinMel14031	unique	CCNWSX0020
SinMel14032	unique	CCNWSX0020
SinMel14033	unique	CCNWSX0020
SinMel14034	unique	CCNWSX0020
SinMel14036	unique	CCNWSX0020
SinMel14037	unique	CCNWSX0020
SinMel14039	unique	CCNWSX0020
SinMel14041	unique	CCNWSX0020
SinMel14042	unique	CCNWSX0020
SinMel14048	unique	CCNWSX0020
SinMel14050	unique	CCNWSX0020
SinMel14051	unique	CCNWSX0020
SinMel14053	unique	CCNWSX0020
SinMel14054	unique	CCNWSX0020
SinMel14056	unique	CCNWSX0020
SinMel14057	unique	CCNWSX0020
SinMel14059	unique	CCNWSX0020
SinMel14060	unique	CCNWSX0020
SinMel14061	unique	CCNWSX0020
SinMel14062	unique	CCNWSX0020
SinMel14064	unique	CCNWSX0020
SinMel14065	unique	CCNWSX0020
SinMel14066	unique	CCNWSX0020
SinMel14067	unique	CCNWSX0020
SinMel14068	unique	CCNWSX0020
SinMel14069	unique	CCNWSX0020
SinMel14070	unique	CCNWSX0020
SinMel14071	unique	CCNWSX0020
SinMel14072	unique	CCNWSX0020
SinMel14074	unique	CCNWSX0020
SinMel14075	unique	CCNWSX0020
SinMel14076	unique	CCNWSX0020
SinMel14077	unique	CCNWSX0020
SinMel14079	unique	CCNWSX0020
SinMel14080	unique	CCNWSX0020
SinMel14081	unique	CCNWSX0020
SinMel14082	unique	CCNWSX0020
SinMel14083	unique	CCNWSX0020
SinMel14084	unique	CCNWSX0020
SinMel14085	unique	CCNWSX0020
SinMel14086	unique	CCNWSX0020
SinMel14087	unique	CCNWSX0020
SinMel14088	unique	CCNWSX0020
SinMel14089	unique	CCNWSX0020
SinMel14090	unique	CCNWSX0020
SinMel14091	unique	CCNWSX0020
SinMel14092	unique	CCNWSX0020
SinMel14093	unique	CCNWSX0020
SinMel14096	unique	CCNWSX0020
SinMel14097	unique	CCNWSX0020
SinMel14098	unique	CCNWSX0020
SinMel14099	unique	CCNWSX0020
SinMel14101	unique	CCNWSX0020
SinMel14102	unique	CCNWSX0020
SinMel14103	unique	CCNWSX0020
SinMel14104	unique	CCNWSX0020
SinMel14105	unique	CCNWSX0020
SinMel14106	unique	CCNWSX0020
SinMel14107	unique	CCNWSX0020
SinMel14108	unique	CCNWSX0020
SinMel14109	unique	CCNWSX0020
SinMel14111	unique	CCNWSX0020
SinMel14113	unique	CCNWSX0020
SinMel14114	unique	CCNWSX0020
SinMel14115	unique	CCNWSX0020
SinMel14116	unique	CCNWSX0020
SinMel14117	unique	CCNWSX0020
SinMel14118	unique	CCNWSX0020
SinMel14119	unique	CCNWSX0020
SinMel14120	unique	CCNWSX0020
SinMel14121	unique	CCNWSX0020
SinMel14122	unique	CCNWSX0020
SinMel14123	unique	CCNWSX0020
SinMel14124	unique	CCNWSX0020
SinMel14125	unique	CCNWSX0020
SinMel14126	unique	CCNWSX0020
SinMel14127	unique	CCNWSX0020
SinMel14128	unique	CCNWSX0020
SinMel14130	unique	CCNWSX0020
SinMel14131	unique	CCNWSX0020
SinMel14132	unique	CCNWSX0020
SinMel14133	unique	CCNWSX0020
SinMel14134	unique	CCNWSX0020
SinMel14135	unique	CCNWSX0020
SinMel14136	unique	CCNWSX0020
SinMel14137	unique	CCNWSX0020
SinMel14138	unique	CCNWSX0020
SinMel14139	unique	CCNWSX0020
SinMel14140	unique	CCNWSX0020
SinMel14141	unique	CCNWSX0020
SinMel14142	unique	CCNWSX0020
SinMel14143	unique	CCNWSX0020
SinMel14144	unique	CCNWSX0020
SinMel14145	unique	CCNWSX0020
SinMel14146	unique	CCNWSX0020
SinMel14147	unique	CCNWSX0020
SinMel14148	unique	CCNWSX0020
SinMel14149	unique	CCNWSX0020
SinMel14150	unique	CCNWSX0020
SinMel14151	unique	CCNWSX0020
SinMel14152	unique	CCNWSX0020
SinMel14153	unique	CCNWSX0020
SinMel14154	unique	CCNWSX0020
SinMel14155	unique	CCNWSX0020
SinMel14156	unique	CCNWSX0020
SinMel14157	unique	CCNWSX0020
SinMel14158	unique	CCNWSX0020
SinMel14160	unique	CCNWSX0020
SinMel14161	unique	CCNWSX0020
SinMel14162	unique	CCNWSX0020
SinMel14163	unique	CCNWSX0020
SinMel14164	unique	CCNWSX0020
SinMel14166	unique	CCNWSX0020
SinMel14167	unique	CCNWSX0020
SinMel14168	unique	CCNWSX0020
SinMel14169	unique	CCNWSX0020
SinMel14170	unique	CCNWSX0020
SinMel14171	unique	CCNWSX0020
SinMel14172	unique	CCNWSX0020
SinMel14174	unique	CCNWSX0020
SinMel14176	unique	CCNWSX0020
SinMel14177	unique	CCNWSX0020
SinMel14178	unique	CCNWSX0020
SinMel14179	unique	CCNWSX0020
SinMel14180	unique	CCNWSX0020
SinMel14182	unique	CCNWSX0020
SinMel14185	unique	CCNWSX0020
SinMel14187	unique	CCNWSX0020
SinMel14190	unique	CCNWSX0020
SinMel14191	unique	CCNWSX0020
SinMel14192	unique	CCNWSX0020
SinMel14193	unique	CCNWSX0020
SinMel14197	unique	CCNWSX0020
SinMel14205	unique	CCNWSX0020
SinMel14206	unique	CCNWSX0020
SinMel14207	unique	CCNWSX0020
SinMel14208	unique	CCNWSX0020
SinMel14209	unique	CCNWSX0020
SinMel14210	unique	CCNWSX0020
SinMel14211	unique	CCNWSX0020
SinMel14212	unique	CCNWSX0020
SinMel14213	unique	CCNWSX0020
SinMel14216	unique	CCNWSX0020
SinMel14217	unique	CCNWSX0020
SinMel14218	unique	CCNWSX0020
SinMel14219	unique	CCNWSX0020
SinMel14220	unique	CCNWSX0020
SinMel14221	unique	CCNWSX0020
SinMel14222	unique	CCNWSX0020
SinMel14223	unique	CCNWSX0020
SinMel14224	unique	CCNWSX0020
SinMel14226	unique	CCNWSX0020
SinMel14227	unique	CCNWSX0020
SinMel14228	unique	CCNWSX0020
SinMel14230	unique	CCNWSX0020
SinMel14231	unique	CCNWSX0020
SinMel14232	unique	CCNWSX0020
SinMel14233	unique	CCNWSX0020
SinMel14234	unique	CCNWSX0020
SinMel14235	unique	CCNWSX0020
SinMel14236	unique	CCNWSX0020
SinMel14237	unique	CCNWSX0020
SinMel14238	unique	CCNWSX0020
SinMel14239	unique	CCNWSX0020
SinMel14240	unique	CCNWSX0020
SinMel14241	unique	CCNWSX0020
SinMel14242	unique	CCNWSX0020
SinMel14243	unique	CCNWSX0020
SinMel14245	unique	CCNWSX0020
SinMel14246	unique	CCNWSX0020
SinMel14247	unique	CCNWSX0020
SinMel14248	unique	CCNWSX0020
SinMel14249	unique	CCNWSX0020
SinMel14250	unique	CCNWSX0020
SinMel14251	unique	CCNWSX0020
SinMel14252	unique	CCNWSX0020
SinMel14253	unique	CCNWSX0020
SinMel14254	unique	CCNWSX0020
SinMel14255	unique	CCNWSX0020
SinMel14256	unique	CCNWSX0020
SinMel14258	unique	CCNWSX0020
SinMel14260	unique	CCNWSX0020
SinMel14261	unique	CCNWSX0020
SinMel14262	unique	CCNWSX0020
SinMel14263	unique	CCNWSX0020
SinMel14264	unique	CCNWSX0020
SinMel14265	unique	CCNWSX0020
SinMel14266	unique	CCNWSX0020
SinMel14267	unique	CCNWSX0020
SinMel14268	unique	CCNWSX0020
SinMel14269	unique	CCNWSX0020
SinMel14276	unique	CCNWSX0020
SinMel14277	unique	CCNWSX0020
SinMel14279	unique	CCNWSX0020
SinMel14280	unique	CCNWSX0020
SinMel14282	unique	CCNWSX0020
SinMel14283	unique	CCNWSX0020
SinMel14284	unique	CCNWSX0020
SinMel14286	unique	CCNWSX0020
SinMel14287	unique	CCNWSX0020
SinMel14288	unique	CCNWSX0020
SinMel14289	unique	CCNWSX0020
SinMel14290	unique	CCNWSX0020
SinMel14292	unique	CCNWSX0020
SinMel14303	unique	CCNWSX0020
SinMel14304	unique	CCNWSX0020
SinMel14306	unique	CCNWSX0020
SinMel14307	unique	CCNWSX0020
SinMel14317	unique	CCNWSX0020
SinMel14319	unique	CCNWSX0020
SinMel14323	unique	CCNWSX0020
SinMel14325	unique	CCNWSX0020
SinMel14326	unique	CCNWSX0020
SinMel14327	unique	CCNWSX0020
SinMel14328	unique	CCNWSX0020
SinMel14329	unique	CCNWSX0020
SinMel14331	unique	CCNWSX0020
SinMel14332	unique	CCNWSX0020
SinMel14334	unique	CCNWSX0020
SinMel14335	unique	CCNWSX0020
SinMel14337	unique	CCNWSX0020
SinMel14338	unique	CCNWSX0020
SinMel14339	unique	CCNWSX0020
SinMel14340	unique	CCNWSX0020
SinMel14341	unique	CCNWSX0020
SinMel14342	unique	CCNWSX0020
SinMel14343	unique	CCNWSX0020
SinMel14345	unique	CCNWSX0020
SinMel14346	unique	CCNWSX0020
SinMel14350	unique	CCNWSX0020
SinMel14353	unique	CCNWSX0020
SinMel14355	unique	CCNWSX0020
SinMel14356	unique	CCNWSX0020
SinMel14357	unique	CCNWSX0020
SinMel14358	unique	CCNWSX0020
SinMel14366	unique	CCNWSX0020
SinMel14367	unique	CCNWSX0020
SinMel14371	unique	CCNWSX0020
SinMel14372	unique	CCNWSX0020
SinMel14373	unique	CCNWSX0020
SinMel14374	unique	CCNWSX0020
SinMel14375	unique	CCNWSX0020
SinMel14376	unique	CCNWSX0020
SinMel14377	unique	CCNWSX0020
SinMel14378	unique	CCNWSX0020
SinMel14379	unique	CCNWSX0020
SinMel14380	unique	CCNWSX0020
SinMel14382	unique	CCNWSX0020
SinMel14383	unique	CCNWSX0020
SinMel14385	unique	CCNWSX0020
SinMel14386	unique	CCNWSX0020
SinMel14387	unique	CCNWSX0020
SinMel14394	unique	CCNWSX0020
SinMel14395	unique	CCNWSX0020
SinMel14403	unique	CCNWSX0020
SinMel14404	unique	CCNWSX0020
SinMel14405	unique	CCNWSX0020
SinMel14406	unique	CCNWSX0020
SinMel14407	unique	CCNWSX0020
SinMel14412	unique	CCNWSX0020
SinMel14413	unique	CCNWSX0020
SinMel14417	unique	CCNWSX0020
SinMel14422	unique	CCNWSX0020
SinMel14423	unique	CCNWSX0020
SinMel14424	unique	CCNWSX0020
SinMel14425	unique	CCNWSX0020
SinMel14426	unique	CCNWSX0020
SinMel14433	unique	CCNWSX0020
SinMel14434	unique	CCNWSX0020
SinMel14435	unique	CCNWSX0020
SinMel14436	unique	CCNWSX0020
SinMel14437	unique	CCNWSX0020
SinMel14439	unique	CCNWSX0020
SinMel14440	unique	CCNWSX0020
SinMel14441	unique	CCNWSX0020
SinMel14444	unique	CCNWSX0020
SinMel14445	unique	CCNWSX0020
SinMel14447	unique	CCNWSX0020
SinMel14448	unique	CCNWSX0020
SinMel14449	unique	CCNWSX0020
SinMel14450	unique	CCNWSX0020
SinMel14451	unique	CCNWSX0020
SinMel14452	unique	CCNWSX0020
SinMel14453	unique	CCNWSX0020
SinMel14454	unique	CCNWSX0020
SinMel14455	unique	CCNWSX0020
SinMel14456	unique	CCNWSX0020
SinMel14457	unique	CCNWSX0020
SinMel14458	unique	CCNWSX0020
SinMel14459	unique	CCNWSX0020
SinMel14460	unique	CCNWSX0020
SinMel14461	unique	CCNWSX0020
SinMel14462	unique	CCNWSX0020
SinMel14463	unique	CCNWSX0020
SinMel14467	unique	CCNWSX0020
SinMel14468	unique	CCNWSX0020
SinMel14469	unique	CCNWSX0020
SinMel14470	unique	CCNWSX0020
SinMel14471	unique	CCNWSX0020
SinMel14473	unique	CCNWSX0020
SinMel14474	unique	CCNWSX0020
SinMel14475	unique	CCNWSX0020
SinMel14477	unique	CCNWSX0020
SinMel14478	unique	CCNWSX0020
SinMel14481	unique	CCNWSX0020
SinMel14482	unique	CCNWSX0020
SinMel14485	unique	CCNWSX0020
SinMel14486	unique	CCNWSX0020
SinMel14487	unique	CCNWSX0020
SinMel14488	unique	CCNWSX0020
SinMel14489	unique	CCNWSX0020
SinMel14490	unique	CCNWSX0020
SinMel14491	unique	CCNWSX0020
SinMel14493	unique	CCNWSX0020
SinMel14495	unique	CCNWSX0020
SinMel14496	unique	CCNWSX0020
SinMel14497	unique	CCNWSX0020
SinMel14498	unique	CCNWSX0020
SinMel14499	unique	CCNWSX0020
SinMel14501	unique	CCNWSX0020
SinMel14502	unique	CCNWSX0020
SinMel14503	unique	CCNWSX0020
SinMel14504	unique	CCNWSX0020
SinMel14506	unique	CCNWSX0020
SinMel14507	unique	CCNWSX0020
SinMel14508	unique	CCNWSX0020
SinMel14509	unique	CCNWSX0020
SinMel14516	unique	CCNWSX0020
SinMel14518	unique	CCNWSX0020
SinMel14520	unique	CCNWSX0020
SinMel14521	unique	CCNWSX0020
SinMel14522	unique	CCNWSX0020
SinMel14523	unique	CCNWSX0020
SinMel14525	unique	CCNWSX0020
SinMel14527	unique	CCNWSX0020
SinMel14529	unique	CCNWSX0020
SinMel14530	unique	CCNWSX0020
SinMel14531	unique	CCNWSX0020
SinMel14532	unique	CCNWSX0020
SinMel14533	unique	CCNWSX0020
SinMel14534	unique	CCNWSX0020
SinMel14535	unique	CCNWSX0020
SinMel14537	unique	CCNWSX0020
SinMel14538	unique	CCNWSX0020
SinMel14539	unique	CCNWSX0020
SinMel14540	unique	CCNWSX0020
SinMel14541	unique	CCNWSX0020
SinMel14542	unique	CCNWSX0020
SinMel14543	unique	CCNWSX0020
SinMel14544	unique	CCNWSX0020
SinMel14545	unique	CCNWSX0020
SinMel14547	unique	CCNWSX0020
SinMel14548	unique	CCNWSX0020
SinMel14549	unique	CCNWSX0020
SinMel14550	unique	CCNWSX0020
SinMel14551	unique	CCNWSX0020
SinMel14552	unique	CCNWSX0020
SinMel14554	unique	CCNWSX0020
SinMel14555	unique	CCNWSX0020
SinMel14556	unique	CCNWSX0020
SinMel14557	unique	CCNWSX0020
SinMel14558	unique	CCNWSX0020
SinMel14560	unique	CCNWSX0020
SinMel14562	unique	CCNWSX0020
SinMel14563	unique	CCNWSX0020
SinMel14564	unique	CCNWSX0020
SinMel14565	unique	CCNWSX0020
SinMel14568	unique	CCNWSX0020
SinMel14573	unique	CCNWSX0020
SinMel14574	unique	CCNWSX0020
SinMel14578	unique	CCNWSX0020
SinMel14579	unique	CCNWSX0020
SinMel14580	unique	CCNWSX0020
SinMel14581	unique	CCNWSX0020
SinMel14582	unique	CCNWSX0020
SinMel14583	unique	CCNWSX0020
SinMel14584	unique	CCNWSX0020
SinMel14585	unique	CCNWSX0020
SinMel14586	unique	CCNWSX0020
SinMel14588	unique	CCNWSX0020
SinMel14589	unique	CCNWSX0020
SinMel14590	unique	CCNWSX0020
SinMel14592	unique	CCNWSX0020
SinMel14593	unique	CCNWSX0020
SinMel14594	unique	CCNWSX0020
SinMel14598	unique	CCNWSX0020
SinMel14599	unique	CCNWSX0020
SinMel14600	unique	CCNWSX0020
SinMel14601	unique	CCNWSX0020
SinMel14603	unique	CCNWSX0020
SinMel14604	unique	CCNWSX0020
SinMel14605	unique	CCNWSX0020
SinMel14608	unique	CCNWSX0020
