#orth_id	prot_id
Rhizo13688	mll0899
Rhizo3803	mlr3823
Rhizo3803	SMc04008
Rhizo3803	RL4063
Rhizo3556	RHE_CH03290
Rhizo3556	Smed_2366
Rhizo3556	SMc01820
Rhizo3556	NGR_c24830
Rhizo3556	RL3716
Rhizo3556	mll1631
Rhizo4277	RHE_CH04031
Rhizo4277	NGR_c32570
Rhizo4277	SMc03866
Rhizo4277	Smed_3104
Rhizo4277	RL4609
Rhizo4277	mlr3870
Rhizo4270	RHE_CH04024
Rhizo4270	Smed_3113
Rhizo4270	SMc03875
Rhizo4270	NGR_c32680
Rhizo4270	RL4616
Rhizo4270	mlr3855
Rhizo3551	RHE_CH03285
Rhizo3551	mll2578
Rhizo3551	RL3711
Rhizo3551	Smed_2362
Rhizo3551	NGR_c24780
Rhizo3551	SMc01816
Rhizo3804	RHE_CH03546
Rhizo3804	NGR_c28390
Rhizo3804	RL4065
Rhizo3804	SMc04009
Rhizo3804	Smed_2680
Rhizo3804	mll3968
Rhizo3553	RHE_CH03287
Rhizo6412	SMc04171
Rhizo6412	Smed_1796
Rhizo6412	RL2961
Rhizo14042	msl2011
Rhizo15019	mll5456
Rhizo15018	mll5455
Rhizo6141	SMc00799
Rhizo6141	NGR_c03610
Rhizo6141	RL4097
Rhizo6141	Smed_0348
Rhizo15015	mlr5448
Rhizo15014	mlr5447
Rhizo15017	mll5454
Rhizo15016	mlr5450
Rhizo15011	mll5441
Rhizo15010	mll5440
Rhizo15013	mlr5446
Rhizo15012	mll5443
Rhizo10009	NGR_c08340
Rhizo10008	NGR_c08320
Rhizo10008	RL0015
Rhizo6411	SMc04166
Rhizo6411	NGR_c17870
Rhizo6411	Smed_1791
Rhizo6411	mll2043
Rhizo11567	RL3106
Rhizo10001	NGR_c07570
Rhizo10000	NGR_c07440
Rhizo10003	NGR_c07730
Rhizo14510	msr3582
Rhizo10005	NGR_c07900
Rhizo10004	NGR_c07740
Rhizo10007	NGR_c08230
Rhizo10006	NGR_c08170
Rhizo8717	NGR_a01700
Rhizo8716	NGR_a01690
Rhizo8715	NGR_a01680
Rhizo8714	NGR_a01670
Rhizo14728	mlr4407
Rhizo14729	mlr4409
Rhizo8711	NGR_a01630
Rhizo8710	NGR_a01610
Rhizo14724	mlr4396
Rhizo14725	mlr4398
Rhizo14726	mlr4403
Rhizo14727	mlr4404
Rhizo14720	mll4385
Rhizo14721	mll4386
Rhizo8719	NGR_a01720
Rhizo8719	mlr5890
Rhizo8718	NGR_a01710
Rhizo7411	SM_b21539
Rhizo7411	Smed_4876
Rhizo7411	pRL80070
Rhizo7411	NGR_b07020
Rhizo12596	Smed_5090
Rhizo6971	SM_b20183
Rhizo6971	Smed_3933
Rhizo7410	SM_b21538
Rhizo7410	Smed_4875
Rhizo1569	RHE_CH01262
Rhizo1569	RL1394
Rhizo1569	SMc00064
Rhizo1569	NGR_c07710
Rhizo1569	Smed_0627
Rhizo1569	mll2411
Rhizo12591	Smed_5085
Rhizo7413	SM_b21540
Rhizo7413	Smed_4877
Rhizo692	RHE_CH00368
Rhizo692	NGR_c00500
Rhizo692	SMc01107
Rhizo692	Smed_0048
Rhizo692	RL0385
Rhizo692	msr3193
Rhizo1897	RHE_CH01593
Rhizo1897	SMc01702
Rhizo1897	NGR_c00960
Rhizo1897	RL1694
Rhizo1896	RHE_CH01592
Rhizo1896	Smed_0876
Rhizo1896	SMc01907
Rhizo1896	NGR_c10390
Rhizo1896	RL1693
Rhizo1895	RHE_CH01591
Rhizo1895	RL1692
Rhizo1894	RHE_CH01590
Rhizo1894	Smed_0875
Rhizo1894	msr8478
Rhizo1894	SMc01906
Rhizo1894	RL1691
Rhizo1894	NGR_c10380
Rhizo1893	RHE_CH01589
Rhizo1893	SMc01905
Rhizo1893	Smed_0874
Rhizo1893	NGR_c10370
Rhizo1893	RL1690
Rhizo1893	mlr8476
Rhizo8	RHE_PD00009
Rhizo8	NGR_c05910
Rhizo1891	RHE_CH01587
Rhizo1891	SMc01903
Rhizo1891	Smed_0872
Rhizo1891	RL1688
Rhizo1891	NGR_c10340
Rhizo1891	mlr8472
Rhizo13479	mll0111
Rhizo7347	SM_b21307
Rhizo7347	Smed_4704
Rhizo7415	SM_b21542
Rhizo7415	Smed_4879
Rhizo12592	Smed_5086
Rhizo9373	NGR_b09720
Rhizo1899	RHE_CH01595
Rhizo1899	RL1696
Rhizo1898	RHE_CH01594
Rhizo1898	SMc01911
Rhizo1898	NGR_c10440
Rhizo1898	mll2544
Rhizo1898	RL1695
Rhizo1898	Smed_0880
Rhizo7417	SM_b21544
Rhizo7417	NGR_b01630
Rhizo7417	Smed_5279
Rhizo8241	SMa1410
Rhizo1150	RHE_CH00837
Rhizo1150	NGR_c04200
Rhizo1150	Smed_0418
Rhizo1150	SMc00930
Rhizo1150	mlr8257
Rhizo1150	RL0894
Rhizo13606	mlr0530
Rhizo11044	RL0987
Rhizo7416	SM_b21543
Rhizo7416	Smed_5278
Rhizo7416	NGR_b01620
Rhizo13607	mlr0532
Rhizo9	RHE_PD00010
Rhizo13478	mlr0109
Rhizo7346	SM_b21215
Rhizo7346	mll5127
Rhizo12599	Smed_5158
Rhizo9370	NGR_b09680
Rhizo3259	RHE_CH02990
Rhizo3259	SMa1987
Rhizo3259	mll3827
Rhizo3259	RL3435
Rhizo12446	Smed_3789
Rhizo8240	SMa1409
Rhizo7530	SM_b20918
Rhizo7531	SM_b20919
Rhizo13356	Smed_2098
Rhizo13609	mlr0543
Rhizo16388	msr9568
Rhizo16389	msr9570
Rhizo2609	RHE_CH02327
Rhizo2609	Smed_1526
Rhizo2609	SMc00470
Rhizo2609	NGR_c16510
Rhizo2609	RL2641
Rhizo2609	mlr0769
Rhizo2608	RHE_CH02326
Rhizo2608	SMc00471
Rhizo2608	Smed_1525
Rhizo2608	NGR_c16500
Rhizo2608	mll0767
Rhizo2608	RL2640
Rhizo16384	msl9563
Rhizo16385	msl9564
Rhizo16386	msl9565
Rhizo16387	msr9566
Rhizo16380	mll9560
Rhizo16381	mlr9562
Rhizo16382	msr9757
Rhizo16383	msr9758
Rhizo12542	Smed_4827
Rhizo12543	Smed_4828
Rhizo12540	Smed_4814
Rhizo12541	Smed_4825
Rhizo12898	Smed_6111
Rhizo12899	Smed_6112
Rhizo12544	Smed_4829
Rhizo12545	Smed_4831
Rhizo12894	Smed_6107
Rhizo12895	Smed_6108
Rhizo12896	Smed_6109
Rhizo12897	Smed_6110
Rhizo12890	Smed_6103
Rhizo12891	Smed_6104
Rhizo12892	Smed_6105
Rhizo12893	Smed_6106
Rhizo6658	SMc02446
Rhizo6658	Smed_2512
Rhizo6659	SMc00740
Rhizo13854	mlr1441
Rhizo6577	SMc01957
Rhizo6650	SMc02420
Rhizo6650	Smed_5791
Rhizo6650	mll2061
Rhizo6651	SMc02421
Rhizo6651	Smed_5790
Rhizo6652	SMc02423
Rhizo6652	Smed_5789
Rhizo6652	pRL120338
Rhizo3629	RHE_CH03364
Rhizo3629	NGR_c25570
Rhizo3629	SMc02267
Rhizo3629	Smed_0191
Rhizo3629	RL3790
Rhizo3629	mlr1674
Rhizo6654	SMc02426
Rhizo4908	RHE_PC00200
Rhizo4908	pRL100442
Rhizo6656	SMc02430
Rhizo6657	SMc02431
Rhizo6657	RL3105
Rhizo14874	mll4880
Rhizo14875	mll4881
Rhizo14876	mlr4884
Rhizo14877	mll4889
Rhizo14870	mll4866
Rhizo14871	mlr4873
Rhizo14872	mll4878
Rhizo14873	mll4879
Rhizo2540	RHE_CH02258
Rhizo2540	SMc00526
Rhizo2540	mll0007
Rhizo2540	RL2588
Rhizo2540	NGR_c15360
Rhizo2540	Smed_1473
Rhizo2541	RHE_CH02259
Rhizo2541	RL2589
Rhizo2542	RHE_CH02260
Rhizo2542	Smed_4038
Rhizo2542	SM_b20099
Rhizo2542	pRL120709
Rhizo2543	RHE_CH02261
Rhizo2543	Smed_1474
Rhizo2543	NGR_c15350
Rhizo2543	SMc00525
Rhizo2543	RL2590
Rhizo2543	mlr0006
Rhizo14878	mll4891
Rhizo14879	mlr4910
Rhizo6388	SMc04313
Rhizo6389	SMc04314
Rhizo6389	NGR_c18270
Rhizo6389	mll7825
Rhizo6389	Smed_1769
Rhizo56	RHE_PD00058
Rhizo56	NGR_b22970
Rhizo13853	mll1440
Rhizo6576	SMc01944
Rhizo6576	NGR_c25070
Rhizo6576	mlr0978
Rhizo11969	pRL100313A
Rhizo8954	NGR_b01890
Rhizo8245	SMa1417
Rhizo11968	pRL100313
Rhizo396	RHE_CH00068
Rhizo396	RL0077
Rhizo397	RHE_CH00069
Rhizo397	SM_b20459
Rhizo397	Smed_3672
Rhizo397	RL0078
Rhizo397	NGR_b17860
Rhizo397	mll7878
Rhizo394	RHE_CH00066
Rhizo394	SMc03150
Rhizo394	Smed_2837
Rhizo394	RL0075
Rhizo394	NGR_c30020
Rhizo8578	SMa2281
Rhizo8578	NGR_b09580
Rhizo8578	pRL90093
Rhizo8578	Smed_5423
Rhizo8578	mlr9078
Rhizo392	RHE_CH00057
Rhizo392	Smed_3275
Rhizo392	SMc02586
Rhizo392	NGR_c34160
Rhizo392	RL0059
Rhizo392	mlr5306
Rhizo393	RHE_CH00058
Rhizo393	Smed_5460
Rhizo393	NGR_c34200
Rhizo393	RL0060
Rhizo393	mlr3204
Rhizo12092	pRL70179
Rhizo12761	Smed_5711
Rhizo8573	SMa2265
Rhizo8572	SMa2263
Rhizo8571	SMa2259
Rhizo8571	Smed_5425
Rhizo8570	SMa2255
Rhizo8570	pRL100008
Rhizo8570	NGR_b00580
Rhizo7381	SM_b21353
Rhizo7381	Smed_4748
Rhizo7380	SM_b21352
Rhizo7380	RL4359
Rhizo7380	Smed_4747
Rhizo7383	SM_b21358
Rhizo8574	SMa2269
Rhizo8574	NGR_b00500
Rhizo165	RHE_PD00171
Rhizo6571	SMc01824
Rhizo6571	NGR_b15240
Rhizo6571	Smed_2370
Rhizo6571	RL4150
Rhizo6571	mll4390
Rhizo4457	RHE_PA00091
Rhizo4457	RL0792
Rhizo4457	SMc04250
Rhizo6038	SMc01394
Rhizo6039	SMc01091
Rhizo12266	pRL110186
Rhizo6034	SMc00423
Rhizo6034	Smed_3551
Rhizo6034	NGR_c36860
Rhizo6034	RL2635
Rhizo6034	mll8240
Rhizo6035	SMc01160
Rhizo6035	Smed_3567
Rhizo6035	pRL110061
Rhizo6036	SMc01158
Rhizo6036	RL2949
Rhizo6036	Smed_3569
Rhizo6036	NGR_b09640
Rhizo6037	SMc01098
Rhizo6030	SMc00392
Rhizo12265	pRL110184
Rhizo6032	SMc00397
Rhizo6032	Smed_3521
Rhizo6032	NGR_c36550
Rhizo6033	SMc00399
Rhizo6033	NGR_c36570
Rhizo11045	RL0988
Rhizo166	RHE_PD00172
Rhizo166	Smed_5780
Rhizo7225	SM_b21045
Rhizo4452	RHE_PA00086
Rhizo7211	SM_b21031
Rhizo161	RHE_PD00167
Rhizo161	SMa0929
Rhizo161	NGR_b10520
Rhizo161	Smed_5396
Rhizo161	pRL80120
Rhizo161	mlr9747
Rhizo4453	RHE_PA00087
Rhizo13970	mlr1821
Rhizo6094	SMc02278
Rhizo6094	NGR_c02140
Rhizo6094	Smed_0202
Rhizo160	RHE_PD00166
Rhizo160	NGR_a03920
Rhizo160	pRL100318
Rhizo6570	SMc01505
Rhizo6570	NGR_c24650
Rhizo6570	Smed_2346
Rhizo12261	pRL110181
Rhizo13736	mll1013
Rhizo8247	SMa1421
Rhizo8247	NGR_b04370
Rhizo12260	pRL110180
Rhizo15240	msl6052
Rhizo13254	Smed_1779
Rhizo15241	mll6053
Rhizo13971	mll1822
Rhizo15242	msl6054
Rhizo8402	SMa1779
Rhizo8402	pRL120549
Rhizo15243	mll6055
Rhizo8246	SMa1418
Rhizo8246	NGR_b04360
Rhizo15244	mlr6056
Rhizo13243	Smed_1703
Rhizo13387	Smed_2681
Rhizo13386	Smed_2606
Rhizo13385	Smed_2597
Rhizo13384	Smed_2494
Rhizo13383	Smed_2493
Rhizo15246	mll6059
Rhizo13381	Smed_2490
Rhizo13380	Smed_2461
Rhizo1383	RHE_CH01073
Rhizo1383	SMa0171
Rhizo1383	NGR_c14210
Rhizo1382	RHE_CH01072
Rhizo1382	NGR_c10210
Rhizo1381	RHE_CH01071
Rhizo1381	RL1159
Rhizo15247	msl6060
Rhizo6572	SMc01833
Rhizo6572	Smed_2380
Rhizo6572	NGR_c24960
Rhizo1386	RHE_CH01076
Rhizo1386	SM_b20608
Rhizo1386	RL1214
Rhizo1386	Smed_4181
Rhizo1386	mll5360
Rhizo13389	Smed_2698
Rhizo13388	Smed_2697
Rhizo7929	SMa0570
Rhizo7929	Smed_5448
Rhizo7929	pRL110576
Rhizo7928	SMa0567
Rhizo11807	RL4666
Rhizo7921	SMa0557
Rhizo7921	Smed_0839
Rhizo7921	mll1582
Rhizo7921	RL2733
Rhizo7920	SMa0554
Rhizo7923	SMa0559
Rhizo7922	SMa0558
Rhizo7922	RL0775
Rhizo7922	Smed_0840
Rhizo7925	SMa0563
Rhizo7925	Smed_0842
Rhizo7925	mlr1801
Rhizo7925	RL2356
Rhizo7924	SMa0561
Rhizo7924	Smed_0844
Rhizo7924	RL2357
Rhizo7927	SMa5026
Rhizo7927	Smed_0847
Rhizo7926	SMa0564
Rhizo7926	Smed_0846
Rhizo3239	RHE_CH02970
Rhizo3239	SMc01219
Rhizo3239	NGR_c15710
Rhizo3239	Smed_1253
Rhizo3239	RL3423
Rhizo3238	RHE_CH02969
Rhizo3238	SMc01218
Rhizo3238	Smed_1254
Rhizo3238	RL3422
Rhizo3238	mll2568
Rhizo3238	NGR_c15720
Rhizo3231	RHE_CH02962
Rhizo3231	SMc01211
Rhizo3231	Smed_1263
Rhizo3231	NGR_c15800
Rhizo3231	RL3413
Rhizo3231	mll4906
Rhizo3230	RHE_CH02961
Rhizo3230	RL3412
Rhizo3230	mlr7819
Rhizo3233	RHE_CH02964
Rhizo3233	Smed_1259
Rhizo3233	SMc01213
Rhizo3233	NGR_c15760
Rhizo3233	RL3416
Rhizo3233	mll2493
Rhizo3232	RHE_CH02963
Rhizo3232	NGR_c15790
Rhizo3232	Smed_1262
Rhizo3232	SMc01212
Rhizo3232	RL3414
Rhizo3232	mll2492
Rhizo3235	RHE_CH02966
Rhizo3235	SMc01215
Rhizo3235	NGR_c15750
Rhizo3235	RL3419
Rhizo3235	Smed_1257
Rhizo3235	mlr2517
Rhizo3234	RHE_CH02965
Rhizo3234	mll5168
Rhizo3234	Smed_1258
Rhizo3234	RL0651
Rhizo3234	SMc01214
Rhizo3237	RHE_CH02968
Rhizo3237	RL3421
Rhizo3236	RHE_CH02967
Rhizo3236	mll5147
Rhizo3236	RL3420
Rhizo3236	SM_b21448
Rhizo3236	NGR_b11100
Rhizo3236	Smed_4407
Rhizo4861	RHE_PC00153
Rhizo4861	NGR_b22620
Rhizo4861	pRL100403
Rhizo4712	RHE_PC00003
Rhizo4712	pRL100223
Rhizo4863	RHE_PC00155
Rhizo4863	NGR_b22780
Rhizo4863	pRL100405
Rhizo4862	RHE_PC00154
Rhizo4862	NGR_b22770
Rhizo4862	pRL100404
Rhizo4865	RHE_PC00157
Rhizo4865	pRL100407
Rhizo4864	RHE_PC00156
Rhizo4864	pRL100406
Rhizo4864	mll4697
Rhizo4715	RHE_PC00006
Rhizo4715	pRL100226
Rhizo4866	RHE_PC00158
Rhizo4866	pRL100408
Rhizo4866	Smed_5075
Rhizo4866	NGR_b07620
Rhizo4866	mll7935
Rhizo4869	RHE_PC00161
Rhizo4869	mll5200
Rhizo4869	Smed_0174
Rhizo4869	SMc02258
Rhizo4869	NGR_b03490
Rhizo4869	pRL100411
Rhizo4868	RHE_PC00160
Rhizo4868	NGR_b03500
Rhizo4868	Smed_0175
Rhizo4868	SMc02259
Rhizo4868	pRL100410
Rhizo4868	mll5202
Rhizo4719	RHE_PC00010
Rhizo4719	pRL100230
Rhizo4718	RHE_PC00009
Rhizo4718	pRL100229
Rhizo12302	pRL110274
Rhizo16433	mlr9663
Rhizo5103	RHE_PE00164
Rhizo15839	msl7785
Rhizo15838	mlr7780
Rhizo15837	mll7779
Rhizo15836	mlr7778
Rhizo15835	mlr7777
Rhizo15834	mlr7776
Rhizo15833	mlr7772
Rhizo15832	mlr7768
Rhizo15831	mlr7756
Rhizo15830	mll7751
Rhizo546	RHE_CH00220
Rhizo546	mlr1187
Rhizo546	RL0227
Rhizo4987	RHE_PE00046
Rhizo4987	pRL110059
Rhizo4987	mlr3268
Rhizo1436	RHE_CH01127
Rhizo1436	RL1259
Rhizo1436	NGR_b06140
Rhizo16430	msl9656
Rhizo9927	NGR_c06160
Rhizo9926	NGR_c06150
Rhizo9925	NGR_c06140
Rhizo9924	NGR_c06120
Rhizo9924	pRL110151
Rhizo9923	NGR_c06110
Rhizo647	RHE_CH00323
Rhizo647	mll4667
Rhizo647	SMc00420
Rhizo647	NGR_c36840
Rhizo647	Smed_3547
Rhizo647	RL0339
Rhizo9921	NGR_c06090
Rhizo9920	NGR_c06080
Rhizo3820	RHE_CH03562
Rhizo3820	Smed_2708
Rhizo3820	NGR_c28660
Rhizo3820	SMc04024
Rhizo3820	RL4082
Rhizo3820	mlr3027
Rhizo9929	NGR_c06180
Rhizo9928	NGR_c06170
Rhizo9928	pRL90257
Rhizo13963	mlr1806
Rhizo13962	mll1805
Rhizo13961	mlr1804
Rhizo13960	msl1803
Rhizo13967	mlr1815
Rhizo13966	mll1810
Rhizo13965	msl1808
Rhizo13964	msl1807
Rhizo13969	mll1820
Rhizo13968	msr1816
Rhizo3696	RHE_CH03437
Rhizo3696	RL3896
Rhizo14516	mll3600
Rhizo13013	Smed_6471
Rhizo8762	NGR_a02520
Rhizo3821	RHE_CH03563
Rhizo3821	Smed_2709
Rhizo3821	SMc04025
Rhizo3821	RL4083
Rhizo3821	NGR_c28670
Rhizo3821	mlr3028
Rhizo13738	mll1015
Rhizo13831	mll1313
Rhizo8525	SMa2135
Rhizo13240	Smed_1700
Rhizo13240	mll7213
Rhizo16436	msr9666
Rhizo13739	mll1017
Rhizo1819	RHE_CH01514
Rhizo1819	mlr7552
Rhizo1819	NGR_a03580
Rhizo1819	Smed_4812
Rhizo1819	SM_b21326
Rhizo1819	RL1625
Rhizo16437	mlr9667
Rhizo5840	RHE_PF00448
Rhizo5840	Smed_5991
Rhizo1648	RHE_CH01342
Rhizo1648	SMc00433
Rhizo1648	Smed_3560
Rhizo1648	NGR_c37010
Rhizo1648	RL1493
Rhizo1648	mll4979
Rhizo3823	RHE_CH03565
Rhizo3823	SMc04026
Rhizo3823	NGR_c28680
Rhizo3823	Smed_2710
Rhizo3823	RL4084
Rhizo3823	mll3029
Rhizo13833	mll1327
Rhizo1818	RHE_CH01513
Rhizo1818	NGR_a03570
Rhizo1818	Smed_4724
Rhizo1818	SM_b21327
Rhizo1818	RL1624
Rhizo1818	mlr7553
Rhizo3914	RHE_CH03657
Rhizo3914	NGR_c29590
Rhizo3914	SMc03173
Rhizo3914	Smed_2800
Rhizo3914	RL4185
Rhizo5401	RHE_PF00005
Rhizo5401	RL0644
Rhizo5402	RHE_PF00006
Rhizo5403	RHE_PF00007
Rhizo5403	RL1184
Rhizo5404	RHE_PF00008
Rhizo5404	Smed_1592
Rhizo5404	NGR_b22480
Rhizo5404	SMc00136
Rhizo5404	mll1830
Rhizo5404	RL1185
Rhizo5405	RHE_PF00009
Rhizo5405	NGR_b22490
Rhizo5405	mlr1832
Rhizo5405	RL1186
Rhizo5406	RHE_PF00010
Rhizo5406	RL0526
Rhizo5407	RHE_PF00011
Rhizo5407	NGR_c05000
Rhizo5407	Smed_0497
Rhizo5407	SMc00968
Rhizo5407	pRL120366
Rhizo5408	RHE_PF00012
Rhizo5408	pRL120367
Rhizo5409	RHE_PF00013
Rhizo5409	pRL120368
Rhizo5409	SMc00965
Rhizo5409	NGR_c05030
Rhizo5409	Smed_0500
Rhizo5841	RHE_PF00449
Rhizo5841	Smed_5992
Rhizo14261	mll2518
Rhizo14260	mlr2516
Rhizo14263	mll2524
Rhizo14262	mll2521
Rhizo14265	mll2531
Rhizo14264	msr2529
Rhizo14267	msr2534
Rhizo14266	mlr2530
Rhizo14269	mll2538
Rhizo4988	RHE_PE00047
Rhizo4988	RL2332
Rhizo1817	RHE_CH01512
Rhizo1817	NGR_a03560
Rhizo1817	SM_b21324
Rhizo1817	Smed_4721
Rhizo1817	RL1623
Rhizo1817	mlr7550
Rhizo3915	RHE_CH03658
Rhizo3915	SMc03174
Rhizo3915	Smed_2801
Rhizo3915	NGR_c29600
Rhizo3915	RL4188
Rhizo2838	RHE_CH02562
Rhizo2838	RL2954
Rhizo2839	RHE_CH02563
Rhizo2839	SMc04231
Rhizo2839	Smed_1617
Rhizo2839	NGR_c17500
Rhizo2839	mlr2631
Rhizo2839	RL2957
Rhizo16435	msr9665
Rhizo2830	RHE_CH02554
Rhizo2830	mlr7606
Rhizo2830	RL2943
Rhizo2831	RHE_CH02555
Rhizo2831	RL2945
Rhizo2832	RHE_CH02556
Rhizo2832	RL2946
Rhizo2833	RHE_CH02557
Rhizo2834	RHE_CH02558
Rhizo2834	RL3208
Rhizo2835	RHE_CH02559
Rhizo2835	NGR_c30770
Rhizo2835	SM_b21565
Rhizo2835	Smed_1280
Rhizo2835	RL2948
Rhizo2835	mlr1911
Rhizo2836	RHE_CH02560
Rhizo2836	Smed_5352
Rhizo2836	NGR_c24290
Rhizo2836	SMa2357
Rhizo2836	RL2953
Rhizo2837	RHE_CH02561
Rhizo10926	RL0472
Rhizo10927	RL0473
Rhizo10924	RL0467
Rhizo10925	RL0469
Rhizo10922	RL0464
Rhizo10923	RL0466
Rhizo10920	RL0462
Rhizo10920	Smed_2877
Rhizo4989	RHE_PE00048
Rhizo4989	pRL110065
Rhizo1816	RHE_CH01511
Rhizo1816	SMc01773
Rhizo1816	Smed_0819
Rhizo1816	NGR_c09600
Rhizo1816	RL1622
Rhizo1816	mlr8407
Rhizo10928	RL0475
Rhizo10929	RL0478
Rhizo11039	RL0981
Rhizo11038	RL0980
Rhizo14515	mll3599
Rhizo5843	RHE_PF00451
Rhizo5843	pRL120312
Rhizo11033	RL0908
Rhizo11032	RL0907
Rhizo11032	Smed_0345
Rhizo11031	RL0906
Rhizo11030	RL0905
Rhizo11037	RL0979
Rhizo11036	RL0971
Rhizo11036	mll1459
Rhizo11035	RL0968
Rhizo11034	RL0929
Rhizo14005	mll1915
Rhizo14004	mll1914
Rhizo14007	mll1921
Rhizo14006	msl8611
Rhizo14001	mlr1899
Rhizo14000	mlr1898
Rhizo14003	mlr1913
Rhizo14002	mlr1907
Rhizo13241	Smed_1701
Rhizo14009	mll1929
Rhizo14008	msl1923
Rhizo13651	mlr0698
Rhizo5844	RHE_PF00452
Rhizo5844	SMa0585
Rhizo5844	NGR_b15160
Rhizo5844	mlr2858
Rhizo5844	pRL100344
Rhizo3276	RHE_CH03007
Rhizo9244	NGR_b07900
Rhizo12959	Smed_6361
Rhizo1814	RHE_CH01509
Rhizo1814	NGR_c09580
Rhizo1814	Smed_0817
Rhizo1814	SMc01771
Rhizo1814	mlr8403
Rhizo12955	Smed_6348
Rhizo12954	Smed_6346
Rhizo12957	Smed_6352
Rhizo12956	Smed_6351
Rhizo12951	Smed_6341
Rhizo10812	pRL90123
Rhizo12953	Smed_6343
Rhizo12952	Smed_6342
Rhizo8384	SMa1742
Rhizo8385	SMa1745
Rhizo8385	Smed_2492
Rhizo5845	RHE_PF00453
Rhizo5845	SMa0583
Rhizo5845	NGR_b15170
Rhizo5845	pRL100345
Rhizo5845	mlr2860
Rhizo5845	Smed_1127
Rhizo8387	SMa1747
Rhizo8387	pRL100325
Rhizo8380	SMa1734
Rhizo8380	pRL120216
Rhizo8380	mlr9222
Rhizo8381	SMa1736
Rhizo8382	SMa1737
Rhizo8383	SMa1740
Rhizo8383	RL2916
Rhizo8383	Smed_2496
Rhizo7392	SM_b21369
Rhizo7392	Smed_4761
Rhizo8388	SMa1749
Rhizo8389	SMa1750
Rhizo8389	Smed_5214
Rhizo1813	RHE_CH01508
Rhizo1813	NGR_c09570
Rhizo1813	SMc01770
Rhizo1813	Smed_0816
Rhizo1813	RL1620
Rhizo1813	mlr8400
Rhizo13799	mll1204
Rhizo12304	pRL110276
Rhizo1918	RHE_CH01617
Rhizo1918	mll1354
Rhizo1918	NGR_c10620
Rhizo1918	RL1713
Rhizo1918	SMc01926
Rhizo1918	Smed_0902
Rhizo3270	RHE_CH03001
Rhizo3270	RL3445
Rhizo6879	SM_b20060
Rhizo11011	RL0831
Rhizo1005	RHE_CH00687
Rhizo1005	RL0736
Rhizo1005	Smed_0284
Rhizo1005	SMc03055
Rhizo1005	NGR_c03020
Rhizo1005	mlr2958
Rhizo11050	RL0999
Rhizo1812	RHE_CH01507
Rhizo1812	NGR_c09560
Rhizo1812	Smed_0815
Rhizo1812	SMc01769
Rhizo1812	mlr8397
Rhizo1812	RL1618A
Rhizo9376	NGR_b09760
Rhizo1919	RHE_CH01618
Rhizo1919	mll1352
Rhizo1919	RL1714
Rhizo1919	SMc01927
Rhizo1919	Smed_0903
Rhizo1919	NGR_c10630
Rhizo14328	mlr2752
Rhizo11010	RL0830
Rhizo1811	RHE_CH01506
Rhizo1811	NGR_c09550
Rhizo1811	SMc01768
Rhizo1811	Smed_0814
Rhizo1811	RL1618
Rhizo1811	mlr8394
Rhizo15608	mll6879
Rhizo15609	mll6880
Rhizo15358	mll8746
Rhizo15359	mll6251
Rhizo12583	Smed_5048
Rhizo15600	mll6859
Rhizo15601	mlr6860
Rhizo15602	mll6865
Rhizo15603	mll6870
Rhizo15604	mll6871
Rhizo15605	msl6876
Rhizo15606	mll6877
Rhizo15607	mll6878
Rhizo12379	pRL110492
Rhizo12378	pRL110491
Rhizo11013	RL0833
Rhizo5508	RHE_PF00113
Rhizo12371	pRL110464
Rhizo12370	pRL110461
Rhizo12373	pRL110469
Rhizo12372	pRL110465
Rhizo12375	pRL110481
Rhizo12375	Smed_2441
Rhizo1810	RHE_CH01505
Rhizo1810	SMc01767
Rhizo1810	Smed_0813
Rhizo1810	NGR_c09540
Rhizo1810	RL1617
Rhizo1810	mlr8393
Rhizo12377	pRL110490
Rhizo12376	pRL110482
Rhizo7712	SMa0015
Rhizo8961	NGR_b02030
Rhizo8962	NGR_b02050
Rhizo7711	SMa0013
Rhizo7711	NGR_c17160
Rhizo7711	Smed_1586
Rhizo7711	mlr0590
Rhizo7716	SMa0020
Rhizo7717	SMa0021
Rhizo7714	SMa5000
Rhizo8967	NGR_b02100
Rhizo8968	NGR_b02110
Rhizo8968	pRL120299
Rhizo8969	NGR_b02120
Rhizo7718	SMa5014
Rhizo7719	SMa0025
Rhizo3002	RHE_CH02730
Rhizo3002	NGR_c35490
Rhizo3002	Smed_3425
Rhizo3002	SMc02896
Rhizo3002	RL3200
Rhizo11012	RL0832
Rhizo3000	RHE_CH02728
Rhizo3000	NGR_c19650
Rhizo3000	Smed_1954
Rhizo3000	SMc04322
Rhizo3000	mll8386
Rhizo3000	RL3197
Rhizo3001	RHE_CH02729
Rhizo3001	NGR_c19680
Rhizo3001	Smed_1955
Rhizo3001	RL3199
Rhizo3001	SMc04323
Rhizo3001	mll1817
Rhizo3006	RHE_CH02734
Rhizo3006	Smed_4757
Rhizo3006	SM_b21365
Rhizo3007	RHE_CH02735
Rhizo3007	NGR_c19450
Rhizo3007	Smed_4756
Rhizo3007	SM_b21364
Rhizo3007	mll4619
Rhizo3004	RHE_CH02732
Rhizo3004	RL3203
Rhizo3005	RHE_CH02733
Rhizo3005	Smed_1956
Rhizo3005	NGR_c19710
Rhizo3005	RL3204
Rhizo9245	NGR_b07910
